Name,Join Date,First Activity,Last Active,Last Activity,Duration,Timezone,Worktime,Total Commits,Authored files,Commit Rate,Code Commits,Code Commit Rate,Other Commits,Other Commit Rate,Code Contribution,Code Contribution Rate,Code Contribution Density,Total Issues,Issue Participated,Issue Solved,Issue Contribution,Issue Contribution Rate,Issue Solving Ratio,Issue Solving Density,Total Pull Requests,PR Merged,PR Reviewed,PR Participated,PR Contribution,PR Contribution Rate,PR Approval Ratio,PR Approval Density,Followers,Collaborations,Languages,File Types
lebeg,2017-10-24 00:00:00,issue comment,2019-08-30 00:00:00,pr comment,676,2,17,33,100,0.04881656804733728,20,0.029585798816568046,13,0.019230769230769232,1634,2.4171597633136095,49.515151515151516,16,71,1,17,0.02514792899408284,0.014084507042253521,2.083506958913243e-05,87,58,167,328,254,0.3757396449704142,0.6666666666666666,0.0009861932938856016,19,73,4,sh_26 xml_18 py_13 clj_12 md_8 txt_5 armv6_4 groovy_3 h_3 Rmd_2 armv7_2 Jenkinsfile_2 armv8_2 cc_2 R_1 DESCRIPTION_1 yaml_1 tvm_1 android_armv8_1 ubuntu_nightly_cpu_1 ubuntu_cpu_1 ubuntu_base_gpu_1 ubuntu_build_cuda_1 android_armv7_1 centos7_gpu_1 ubuntu_gpu_1 ubuntu_gpu_tensorrt_1 centos7_cpu_1 ubuntu_rat_1 jetson_1 ubuntu_nightly_gpu_1 ubuntu_base_cpu_1 ubuntu_blc_1
Yiyan66,2019-11-13 09:26:49,Raise PR 16801,2020-08-25 05:42:07,Commit b2c736fb12f9f257bf1aa547e54908e6538f63e2,286,8,15,32,69,0.11188811188811189,32,0.11188811188811189,0,0.0,8692,30.39160839160839,271.625,0,3,0,0,0.0,0.0,0.0,35,32,0,36,35,0.12237762237762238,0.9142857142857143,0.003196803196803197,3,24,3,py_119 cc_34 h_28 cu_10 mkldnn_1
wkcn,2017-11-07 00:00:00,issue comment,2021-05-03 11:55:43,Commit 00de7dd6c62dfe48cf930cc2a1c1bc21817d6d6a,1274,8,1,32,98,0.02511773940345369,31,0.02433281004709576,1,0.0007849293563579278,4007,3.1452119309262168,125.21875,26,138,3,29,0.022762951334379906,0.021739130434782608,1.7063681659954952e-05,48,37,220,357,268,0.21036106750392464,0.7708333333333334,0.0006050497121925693,306,69,4,h_35 py_33 cc_27 mk_24 cu_6 cpp_4 jl_2 md_2 Makefile_2 hpp_1
yzhang87,2016-04-01 20:24:59,Commit 717ce39eb4b130bf680283e8948a3c1cd1a165bf,2017-07-19 00:00:00,pr comment,474,-4,17,31,316,0.06540084388185655,28,0.05907172995780591,3,0.006329113924050633,31342,66.12236286919831,1011.0322580645161,1,8,0,1,0.002109704641350211,0.0,0.0,4,4,2,12,6,0.012658227848101266,1.0,0.002109704641350211,29,6,4,py_163 md_96 h_44 cc_34 cu_13 xml_11 sh_9 Makefile_8 R_8 scala_8 cfg_7 gitignore_4 mk_3 mshadow_2 NAMESPACE_2 ipynb_2 Rd_2 txt_2 README_1 Doxyfile_1 Dockerfile_1 html_1 css_1 dmlc-core_1 js_1 scp_1 ark_1
xidulu,2019-07-09 09:03:20,Raise PR 15495,2021-02-26 00:00:00,pr comment,598,8,12,31,106,0.051839464882943144,30,0.05016722408026756,1,0.0016722408026755853,16441,27.493311036789297,530.3548387096774,9,24,0,9,0.015050167224080268,0.0,0.0,34,31,38,81,72,0.12040133779264214,0.9117647058823529,0.0015246901436159748,24,69,3,py_123 h_24 cc_23 cu_14 png_2 md_1
howard0su,2016-10-25 07:42:52,Reviewed PR 3614,2017-02-21 00:00:00,pr comment,119,8,14,31,54,0.2605042016806723,28,0.23529411764705882,3,0.025210084033613446,1152,9.680672268907562,37.16129032258065,7,38,0,7,0.058823529411764705,0.0,0.0,39,31,14,72,53,0.44537815126050423,0.7948717948717948,0.006679594914889032,70,20,4,py_22 cc_15 h_9 Makefile_5 txt_4 md_4 mk_4 sh_3 bat_2 cu_1 scala_1 yml_1 R_1
sergeykolychev,2017-02-13 00:00:00,pr comment,2022-02-01 00:00:00,pr comment,1815,-7,12,31,228,0.017079889807162536,15,0.008264462809917356,16,0.008815426997245178,75727,41.722865013774104,2442.8064516129034,4,206,1,5,0.0027548209366391185,0.0048543689320388345,2.6745834336302117e-06,38,32,29,130,67,0.03691460055096419,0.8421052631578947,0.00046396984196027255,9,39,3,pm_419 t_100 yml_53 README_51 Changes_51 json_47 md_47 i_35 PL_27 pl_27 MANIFEST_21 sh_20 Jenkinsfile_3 perl_2 html_2 py_2 gpu_1 cpu_1 rst_1 gitignore_1
piyushghai,2018-06-22 00:00:00,issue comment,2019-08-02 00:00:00,pr comment,407,-8,9,29,88,0.07125307125307126,17,0.04176904176904177,12,0.029484029484029485,4486,11.022113022113022,154.68965517241378,4,163,0,4,0.009828009828009828,0.0,0.0,32,29,105,393,137,0.3366093366093366,0.90625,0.002226658476658477,14,46,5,scala_37 md_19 py_11 sh_11 java_9 clj_9 xml_7 Makefile_2 JenkinsfileForMBCC_2 Jenkinsfile_1 cc_1 h_1
gigasquid,2017-12-06 19:59:13,Raise Issue 8971,2020-08-15 19:37:58,Raise PR 18935,983,-4,15,29,301,0.029501525940996948,11,0.011190233977619531,18,0.018311291963377416,59186,60.209562563580874,2040.896551724138,18,49,0,18,0.018311291963377416,0.0,0.0,32,29,60,149,92,0.0935910478128179,0.90625,0.0009219226856561546,941,50,3,clj_148 md_70 jl_62 sh_30 gitignore_23 jpg_3 py_3 yml_3 scala_2 ipynb_2 edn_2 ubuntu_cpu_2 Jenkinsfile_2 png_2 pdf_2 testviz_2 ref_1 svg_1 REQUIRE_1 h_1 gitattributes_1 rat-excludes_1 Prediction_1 with_1 Pre-trained_1 Makefile_1 CODEOWNERS_1 LICENSE_1 properties_1 vi_1
frankfliu,2018-06-25 00:00:00,issue comment,2020-03-12 00:00:00,issue comment,627,-8,21,28,129,0.044657097288676235,19,0.030303030303030304,9,0.014354066985645933,5673,9.047846889952153,202.60714285714286,2,148,11,13,0.02073365231259968,0.07432432432432433,0.00011853959222380275,39,30,10,87,49,0.07814992025518341,0.7692307692307693,0.0012268433321064901,44,44,6,xml_45 sh_32 py_29 scala_8 cpp_8 md_8 Makefile_5 gitignore_5 cc_4 h_3 cub_1 LICENSE_1 gitmodules_1 nvidia_cub_1 txt_1 java_1 cmd_1 properties_1 mvnw_1 clj_1 mk_1
mozga-intel,2020-10-02 00:00:00,issue comment,2022-04-01 17:12:23,Commit 08737b289ddc109c3e0665bc746505b1a52dfdb1,547,2,19,28,703,0.051188299817184646,18,0.03290676416819013,10,0.018281535648994516,192800,352.46800731261425,6885.714285714285,1,4,0,1,0.0018281535648994515,0.0,0.0,45,37,26,72,71,0.12979890310786105,0.8222222222222222,0.0015031484866951045,1,20,4,cc_445 h_276 py_52 cu_51 sh_7 md_5 txt_3 ubuntu_2 requirements_2 yaml_2 clang-format_2 cmakelintrc_1 cmake_1 pylintrc_1 gitignore_1 LICENSE_1 yml_1 git-pre-commit_1 rat-excludes_1 git-clang-format-13_1 git-blame-ignore-revs_1 mkldnn_1
lxn2,2016-12-02 00:00:00,pr comment,2017-08-14 23:43:14,Raise PR 7467,256,-7,17,26,100,0.1015625,19,0.07421875,7,0.02734375,3116,12.171875,119.84615384615384,5,184,0,5,0.01953125,0.0,0.0,41,31,5,71,46,0.1796875,0.7560975609756098,0.0029535060975609756,22,30,7,sh_30 xml_17 cpp_13 py_11 hpp_9 md_7 pl_6 java_5 bat_3 Jenkinsfile_3 ubuntu1404_cuda75_cudnn5_3 amzn_linux_cpu_3 emptycommit_2 yml_2 DESCRIPTION_1 yaml_1 h_1 c_1 KEYS_1 DISCLAIMER_1 pip_cpu_1 pip_cu80_1 pip_dependencies_1 pip_cu75_1 R_1 Makefile_1
Kh4L,2019-06-26 05:34:08,Raise PR 15366,2021-12-20 23:45:52,Reviewed PR 20787,909,-7,10,25,89,0.027502750275027504,20,0.022002200220022004,5,0.005500550055005501,3456,3.801980198019802,138.24,1,10,0,1,0.0011001100110011,0.0,0.0,44,41,19,68,63,0.06930693069306931,0.9318181818181818,0.001025102510251025,15,32,4,cc_34 h_31 py_19 cu_10 md_5 Jenkinsfile_unix_gpu_1 onnx-tensorrt_1 yml_1 groovy_1 ubuntu_1 txt_1 sh_1
kshitij12345,2019-04-04 00:01:34,Reviewed PR 14613,2020-09-11 00:00:00,pr comment,526,5,2,25,24,0.04752851711026616,24,0.045627376425855515,1,0.0019011406844106464,2092,3.9771863117870723,83.68,0,8,2,2,0.0038022813688212928,0.25,0.0004752851711026616,29,24,8,39,37,0.07034220532319392,0.8275862068965517,0.0015733578077881212,58,28,3,py_31 cc_18 h_5 cu_1
madjam,2016-11-08 20:07:30,Raise PR 3768,2018-01-22 00:00:00,pr comment,440,-7,10,25,90,0.056818181818181816,5,0.011363636363636364,20,0.045454545454545456,1100,2.5,44.0,1,192,0,1,0.0022727272727272726,0.0,0.0,35,25,84,258,119,0.27045454545454545,0.7142857142857143,0.0016233766233766235,25,15,4,md_35 cc_35 py_15 h_14 cpp_3 html_2 pm_2 ps-lite_1 proto_1 ipynb_1 scala_1
Tommliu,2019-11-12 07:26:14,Raise PR 16786,2020-06-03 07:16:24,Commit 85725066767255090b57aec7f3b03628656afbf0,204,8,6,24,66,0.11764705882352941,24,0.11764705882352941,0,0.0,8897,43.61274509803921,370.7083333333333,0,4,1,1,0.004901960784313725,0.25,0.0012254901960784314,24,24,0,24,24,0.11764705882352941,1.0,0.004901960784313725,5,15,3,py_96 cc_40 h_30 cu_13 cuh_1
asmushetzel,2017-02-20 00:00:00,issue comment,2019-12-04 17:56:33,Commit 02b4d2bddf1f3fbfa711c49874e0c5a29d2dd2a9,1018,2,20,22,69,0.021611001964636542,21,0.0206286836935167,1,0.0009823182711198428,8840,8.68369351669941,401.8181818181818,2,23,0,2,0.0019646365422396855,0.0,0.0,24,22,10,59,34,0.03339882121807466,0.9166666666666666,0.0009004584151931892,9,51,4,h_49 cc_18 py_17 cu_12 md_10 mk_9 mshadow_3 txt_3 Makefile_3 yml_1 Jenkinsfile_1 Dockerfile_1 sh_1 dmlc-core_1 nnvm_1
astonzhang,2017-07-21 18:37:40,Raise PR 7149,2021-05-08 00:00:00,issue comment,1387,-7,16,22,47,0.015861571737563085,19,0.0136986301369863,3,0.0021629416005767843,6479,4.671232876712328,294.5,1,14,1,2,0.0014419610670511895,0.07142857142857142,5.1498609537542483e-05,32,24,5,49,37,0.026676279740447006,0.75,0.0005407354001441961,1039,29,1,py_47 md_17 html_1 pm_1 R_1
connorgoggins,2019-09-23 17:34:22,Reviewed PR 16253,2020-07-17 00:00:00,pr comment,298,-8,10,22,39,0.0738255033557047,19,0.06375838926174497,3,0.010067114093959731,3160,10.604026845637584,143.63636363636363,5,7,0,5,0.016778523489932886,0.0,0.0,25,24,14,45,39,0.13087248322147652,0.96,0.003221476510067114,31,27,3,py_60 h_8 html_4 Makefile_2 Jenkinsfile_website_nightly_1 ubuntu_cpu_jekyll_1 cc_1 md_1
ZihengJiang,2016-07-18 00:00:00,pr comment,2017-09-03 21:12:48,Raise PR 7719,413,-7,9,22,105,0.053268765133171914,20,0.048426150121065374,2,0.004842615012106538,4466,10.813559322033898,203.0,3,202,0,3,0.007263922518159807,0.0,0.0,32,26,9,64,41,0.09927360774818401,0.8125,0.001967312348668281,361,24,4,h_49 cc_27 py_19 xml_17 cu_3 md_2 Makefile_2 gitmodules_1 DESCRIPTION_1 v0_1 yaml_1 txt_1 nnvm_1 dlpack_1 Jenkinsfile_1 sh_1
thinksanky,2017-09-19 23:15:09,Raise PR 7950,2018-04-10 21:25:34,Commit 6db9dd471e56d580dd497f0f9fd1961be03f8c0d,203,-8,17,21,111,0.10344827586206896,6,0.029556650246305417,15,0.07389162561576355,662,3.2610837438423643,31.523809523809526,0,7,1,1,0.0049261083743842365,0.14285714285714285,0.0007037297677691766,28,21,0,45,28,0.13793103448275862,0.75,0.003694581280788177,2,26,3,md_116 html_10 sh_6 py_5 js_5 css_3 htaccess_1 cc_1 pm_1
ys2843,2019-11-08 18:26:13,Reviewed PR 16764,2021-02-24 00:00:00,pr comment,474,-7,11,21,82,0.04430379746835443,2,0.004219409282700422,19,0.04008438818565401,5240,11.054852320675106,249.52380952380952,5,41,0,5,0.010548523206751054,0.0,0.0,41,39,13,103,54,0.11392405063291139,0.9512195121951219,0.002006792219820932,8,22,2,rst_37 scss_13 js_13 md_12 html_11 map_8 css_8 htaccess_6 yml_3 sh_1 cc_1
ciyongch,2018-08-08 00:00:00,issue comment,2021-03-04 00:00:00,pr comment,940,8,12,21,158,0.022340425531914895,18,0.019148936170212766,3,0.0031914893617021275,7354,7.823404255319149,350.1904761904762,2,26,1,3,0.0031914893617021275,0.038461538461538464,4.091653027823241e-05,38,36,39,189,77,0.08191489361702127,0.9473684210526315,0.001007838745800672,39,46,5,h_78 cc_30 md_18 py_15 cu_10 cpp_7 Makefile_5 sh_5 LICENSE_4 mk_4 rat-excludes_2 cuh_2 html_1 htaccess_1 KEYS_1 jl_1 Doxyfile_1
Alicia1529,2019-10-16 00:00:00,pr comment,2020-05-28 00:00:00,pr comment,226,8,6,21,52,0.09292035398230089,20,0.08849557522123894,1,0.004424778761061947,6695,29.623893805309734,318.8095238095238,2,5,1,3,0.01327433628318584,0.2,0.0008849557522123895,27,23,0,28,27,0.11946902654867257,0.8518518518518519,0.0037692559816453622,16,23,3,py_80 cc_27 h_19 cu_8
arcadiaphy,2018-05-03 07:19:38,Raise PR 10794,2019-12-18 02:57:35,Commit faa283228d8e4aa391dd0877b7388996e9a0e223,594,-5,3,20,69,0.03367003367003367,20,0.03367003367003367,0,0.0,4965,8.358585858585858,248.25,4,15,0,4,0.006734006734006734,0.0,0.0,22,20,2,30,24,0.04040404040404041,0.9090909090909091,0.0015304560759106212,31,49,5,h_27 cc_21 py_17 cpp_12 cu_6 md_4 cuh_2 sh_1 mshadow_1 dmlc-core_1
thomelane,2018-03-08 18:54:37,Raise PR 10039,2019-11-04 22:47:15,Commit b9f3b0618b1909b6354479bb6a69d8c9380eeb0e,607,-7,9,20,24,0.032948929159802305,6,0.009884678747940691,14,0.023064250411861616,4127,6.799011532125206,206.35,6,55,0,6,0.009884678747940691,0.0,0.0,20,20,13,60,33,0.054365733113673806,1.0,0.0016474464579901153,26,47,1,md_31 py_6 png_4
andrewfayres,2018-06-04 00:00:00,pr comment,2019-04-19 00:00:00,issue comment,320,-7,14,19,60,0.059375,8,0.025,11,0.034375,3631,11.346875,191.10526315789474,2,70,3,5,0.015625,0.04285714285714286,0.00013392857142857144,20,20,38,154,58,0.18125,1.0,0.003125,3,23,4,scala_47 md_19 java_6 sh_5 py_3 xml_2 Makefile_1 html_1 js_1 cc_1
kpmurali,2018-04-05 00:51:55,Raise PR 10415,2018-07-28 00:04:37,Raise PR 11921,114,-7,14,19,24,0.16666666666666666,3,0.02631578947368421,16,0.14035087719298245,7828,68.66666666666667,412.0,0,3,2,2,0.017543859649122806,0.6666666666666666,0.005847953216374269,25,19,1,30,26,0.22807017543859648,0.76,0.006666666666666667,1,23,2,md_14 html_13 js_9 scala_4 sh_2 py_2
srochel,2017-08-11 00:00:00,pr comment,2019-02-14 00:00:00,pr comment,553,-8,11,19,63,0.034358047016274866,3,0.0054249547920434,16,0.028933092224231464,1375,2.4864376130198913,72.36842105263158,5,31,1,6,0.0108499095840868,0.03225806451612903,5.8332847226273116e-05,25,23,7,56,32,0.05786618444846293,0.92,0.0016636528028933094,12,43,3,xml_36 clj_23 md_17 py_4 sh_4 LICENSE_2 DESCRIPTION_2 yaml_2 h_2 mk_2 CODEOWNERS_2 txt_1 Makefile_1 groovy_1 Jenkinsfile_1
zackchase,2017-03-06 18:59:24,Raise Issue 5275,2017-08-10 03:15:19,Commit 46039c34e13191c98020c6f046a197b262de9f72,157,-7,13,19,64,0.12101910828025478,6,0.03821656050955414,13,0.08280254777070063,5231,33.318471337579616,275.3157894736842,8,13,0,8,0.050955414012738856,0.0,0.0,18,18,55,126,73,0.46496815286624205,1.0,0.006369426751592357,1017,34,1,py_59 md_38 html_1
hzfan,2019-06-17 16:47:58,Raise PR 15258,2020-08-10 00:00:00,pr comment,420,8,14,19,136,0.04523809523809524,19,0.04523809523809524,0,0.0,14955,35.607142857142854,787.1052631578947,2,11,0,2,0.004761904761904762,0.0,0.0,27,23,42,80,69,0.16428571428571428,0.8518518518518519,0.0020282186948853615,55,35,3,py_82 h_51 cc_34 pxi_7 cu_6 pyx_3 groovy_2 txt_2 JenkinsfileForMBCC_1 JenkinsfileForBinaries_1 Makefile_1 cmake_1
josephevans,2019-12-05 20:10:36,Raise PR 16984,2022-04-28 15:15:13,Reviewed PR 21009,875,-8,11,18,54,0.02057142857142857,12,0.013714285714285714,6,0.006857142857142857,3002,3.430857142857143,166.77777777777777,11,28,0,11,0.012571428571428572,0.0,0.0,139,119,150,383,289,0.3302857142857143,0.8561151079136691,0.0009784172661870504,1,35,4,py_23 md_7 sh_6 yml_4 ps1_4 h_3 ubuntu_3 txt_2 groovy_2 cu_2 Jenkinsfile_full_2 cc_1 html_1 htaccess_1 LICENSE_1 rat-excludes_1 Jenkinsfile_unix_cpu_1 requirements_1 cmake_1
CodingCat,2015-12-04 16:11:55,Raise PR 818,2018-07-15 00:00:00,pr comment,954,-7,20,18,212,0.018867924528301886,5,0.005241090146750524,13,0.013626834381551363,4035,4.229559748427673,224.16666666666666,1,185,0,1,0.0010482180293501049,0.0,0.0,21,16,6,136,27,0.02830188679245283,0.7619047619047619,0.0007986423080762703,389,20,3,scala_204 xml_48 sh_19 md_7 h_4 gitignore_4 ps-lite_2 cc_1 ubuntu1404_cuda75_cudnn5_1
yuxihu,2018-09-25 21:20:38,Reviewed PR 12666,2019-09-06 05:28:55,Reviewed PR 16107,346,-7,15,18,42,0.05202312138728324,14,0.04046242774566474,4,0.011560693641618497,822,2.3757225433526012,45.666666666666664,1,21,0,1,0.002890173410404624,0.0,0.0,30,25,42,88,72,0.20809248554913296,0.8333333333333334,0.002408477842003854,17,40,3,h_18 cc_13 py_12 md_2 sym_2 in_1 mkldnn_1 ver_1 Makefile_1
hgt312,2019-06-20 09:22:01,Reviewed PR 15292,2020-05-18 00:00:00,pr comment,333,8,1,17,58,0.05105105105105105,14,0.042042042042042045,3,0.009009009009009009,5938,17.83183183183183,349.29411764705884,1,5,0,1,0.003003003003003003,0.0,0.0,35,15,17,59,52,0.15615615615615616,0.42857142857142855,0.001287001287001287,64,29,3,py_44 cc_21 h_18 cu_13 md_4 yml_1 Makefile_1
Soonhwan-Kwon,2017-02-24 11:53:36,Raise PR 5138,2019-03-20 00:00:00,issue comment,754,9,1,17,49,0.022546419098143235,14,0.01856763925729443,3,0.003978779840848806,5672,7.522546419098143,333.6470588235294,4,24,1,5,0.006631299734748011,0.041666666666666664,5.5260831122900086e-05,23,17,0,25,23,0.03050397877984085,0.7391304347826086,0.0009802790912236189,51,30,3,py_55 md_7 cfg_7 cu_5 cc_4 PNG_1 sh_1 csv_1
andremoeller,2016-11-11 21:28:44,Raise PR 3802,2017-01-02 00:00:00,issue comment,52,-8,16,16,76,0.3076923076923077,9,0.17307692307692307,7,0.1346153846153846,645,12.403846153846153,40.3125,6,14,1,7,0.1346153846153846,0.07142857142857142,0.0013736263736263735,19,16,0,25,19,0.36538461538461536,0.8421052631578947,0.016194331983805668,4,7,4,md_84 py_9 h_6 sh_3 cc_3 Rmd_3 proto_1
junrushao,2017-07-18 00:03:32,Reviewed PR 7082,2019-12-09 00:00:00,pr comment,874,-7,18,16,320,0.018306636155606407,15,0.017162471395881007,1,0.0011441647597254005,8174,9.352402745995423,510.875,6,22,1,7,0.008009153318077803,0.045454545454545456,5.200748907842729e-05,33,30,26,96,59,0.06750572082379863,0.9090909090909091,0.0010401497815685458,477,42,4,h_158 cc_153 py_17 cu_13 md_7 cuh_6 html_1 js_1 sh_1
udibr,2015-11-18 00:00:00,issue comment,2015-12-22 23:08:30,Raise PR 1029,35,-5,14,16,71,0.45714285714285713,13,0.37142857142857144,3,0.08571428571428572,7806,223.02857142857144,487.875,3,4,0,3,0.08571428571428572,0.0,0.0,2,2,0,2,2,0.05714285714285714,1.0,0.02857142857142857,154,5,3,py_59 md_9 h_8 ipynb_3 cc_3 R_2 cu_1 mshadow_1 gitignore_1
pracheer,2017-05-05 01:48:19,Raise PR 6116,2019-02-27 00:00:00,pr comment,663,-7,16,16,32,0.024132730015082957,8,0.012066365007541479,8,0.012066365007541479,3857,5.817496229260935,241.0625,3,9,0,3,0.004524886877828055,0.0,0.0,19,16,16,43,35,0.05279034690799397,0.8421052631578947,0.001270143685004366,4,46,3,py_24 md_19 gitignore_1 rst_1 in_1 cc_1 h_1
sjtuWangDing,2019-11-26 10:08:56,Raise PR 16913,2020-04-17 18:43:50,Commit f882de0c7ecd6ff1f0fdba492865afc6d7e29271,144,8,2,15,75,0.10416666666666667,15,0.10416666666666667,0,0.0,12467,86.57638888888889,831.1333333333333,0,0,0,0,0.0,0,0.0,19,15,0,19,19,0.13194444444444445,0.7894736842105263,0.005482456140350877,11,14,3,py_74 cc_37 h_27 cu_9 Makefile_1
Godricly,2016-03-01 12:19:34,Raise Issue 1551,2018-05-22 11:11:58,Raise Issue 11022,812,8,1,15,24,0.01847290640394089,12,0.014778325123152709,3,0.003694581280788177,662,0.8152709359605911,44.13333333333333,43,137,0,43,0.05295566502463054,0.0,0.0,22,14,1,44,23,0.02832512315270936,0.6363636363636364,0.0007836990595611285,33,28,3,py_8 h_8 cu_5 cc_5 md_2
leopd,2016-08-02 22:12:14,Raise PR 2904,2018-03-20 00:00:00,issue comment,595,-8,14,15,55,0.025210084033613446,11,0.018487394957983194,4,0.0067226890756302525,2172,3.650420168067227,144.8,5,18,0,5,0.008403361344537815,0.0,0.0,16,15,3,24,19,0.031932773109243695,0.9375,0.0015756302521008404,186,12,3,py_26 md_13 ipynb_6 h_5 gitignore_2 cc_2 css_2 html_1 mk_1 README_1
asitstands,2018-02-21 11:54:08,Raise Issue 9847,2019-05-30 00:00:00,issue comment,463,9,7,15,47,0.032397408207343416,14,0.03023758099352052,1,0.0021598272138228943,2091,4.5161987041036715,139.4,7,17,1,8,0.017278617710583154,0.058823529411764705,0.00012704865963664082,20,15,0,28,20,0.04319654427645788,0.75,0.0016198704103671706,0,43,4,py_25 md_9 cc_6 h_5 groovy_2 sh_2 cu_2 mk_1 pyi_1 cmake_1 pyx_1 txt_1 Makefile_1 png_1
ziyeqinghan,2016-03-02 02:12:21,Commit 4b4e7b5693aa03233354a5acbad25b431f22474c,2016-09-06 18:06:58,Commit ad5b6ab26b6354e3c4214e29d7ffa1a48815eac4,189,8,10,14,52,0.07407407407407407,2,0.010582010582010581,12,0.06349206349206349,4831,25.56084656084656,345.07142857142856,3,9,1,4,0.021164021164021163,0.1111111111111111,0.0005878894767783657,12,12,0,12,12,0.06349206349206349,1.0,0.005291005291005291,19,12,2,R_21 Rd_16 md_14 Rmd_8 NAMESPACE_4 h_2 cc_2
liyuance,2016-07-17 14:54:09,Commit dba99a2d8941ec12aaf813ed7d79253eb1b9d304,2016-08-21 00:00:00,issue comment,35,8,13,14,92,0.4,2,0.05714285714285714,12,0.34285714285714286,12287,351.0571428571429,877.6428571428571,0,2,0,0,0.0,0.0,0.0,4,3,0,5,4,0.11428571428571428,0.75,0.02142857142857143,31,3,4,py_106 scala_25 h_16 md_8 Rd_8 cc_6 sh_4 R_3 dmlc-core_2 mshadow_2 LICENSE_2 ps-lite_2 gitignore_2 Makefile_2 cu_2
taoari,2016-03-04 01:28:19,Raise PR 1568,2017-02-06 00:00:00,issue comment,339,8,11,14,25,0.04129793510324484,12,0.035398230088495575,2,0.0058997050147492625,957,2.8230088495575223,68.35714285714286,11,26,0,11,0.032448377581120944,0.0,0.0,11,7,0,30,11,0.032448377581120944,0.6363636363636364,0.0018771788683293108,4,21,3,py_15 scala_8 md_5 h_2 sh_1 R_1
jeremiedb,2016-12-10 00:00:00,pr comment,2019-04-15 00:00:00,pr comment,857,-5,17,14,31,0.01633605600933489,0,0.0,14,0.01633605600933489,6186,7.218203033838973,441.85714285714283,8,62,1,9,0.010501750291715286,0.016129032258064516,1.8820341024579364e-05,16,15,1,30,17,0.019836639439906652,0.9375,0.0010939323220536755,51,52,0,R_46 DESCRIPTION_5 Makefile_2 Rmd_1
MoisesHer,2019-10-02 17:30:07,Raise PR 16355,2021-05-21 00:00:00,pr comment,597,-7,9,14,46,0.023450586264656615,13,0.021775544388609715,1,0.0016750418760469012,5222,8.747068676716918,373.0,0,6,0,0,0.0,0.0,0.0,19,17,3,123,22,0.03685092127303183,0.8947368421052632,0.00149872167856828,5,22,3,h_19 py_17 cu_14 cc_8 txt_2 cuh_1 md_1
waytrue17,2019-09-09 19:23:30,Reviewed PR 16131,2022-04-21 00:00:00,pr comment,955,-7,13,14,88,0.014659685863874346,7,0.007329842931937173,7,0.007329842931937173,996,1.0429319371727748,71.14285714285714,2,7,0,2,0.0020942408376963353,0.0,0.0,85,80,103,203,188,0.1968586387434555,0.9411764705882353,0.000985525100092393,1,27,4,md_51 html_14 sh_7 yml_5 py_5 groovy_2 cc_2 requirements_1 h_1 htaccess_1 ubuntu_1 Jenkinsfile_website_version_artifacts_1 scss_1 cmake_1 Jenkinsfile_release_job_1 Jenkinsfile_cd_pipeline_1
leleamol,2017-12-05 22:05:20,Raise PR 8957,2019-11-25 00:00:00,issue comment,720,-8,15,14,48,0.019444444444444445,13,0.018055555555555554,1,0.001388888888888889,2471,3.4319444444444445,176.5,3,110,2,5,0.006944444444444444,0.01818181818181818,2.5252525252525253e-05,21,15,3,42,24,0.03333333333333333,0.7142857142857143,0.000992063492063492,1,54,4,cpp_18 md_12 sh_11 py_8 h_2 hpp_2 mk_2 Doxyfile_1 Makefile_1 JenkinsfileForBLC_1 ubuntu_blc_1
JiangZhaoh,2019-10-11 08:28:46,Raise PR 16437,2020-06-21 00:00:00,pr comment,254,8,7,13,81,0.051181102362204724,13,0.051181102362204724,0,0.0,10247,40.34251968503937,788.2307692307693,0,7,1,1,0.003937007874015748,0.14285714285714285,0.000562429696287964,19,14,0,20,19,0.07480314960629922,0.7368421052631579,0.002900953170327393,7,22,3,py_70 h_51 cc_49 cu_11
anko-intel,2020-04-17 00:00:00,issue comment,2022-04-28 00:00:00,pr comment,742,1,9,13,50,0.01752021563342318,12,0.016172506738544475,1,0.0013477088948787063,2881,3.8827493261455523,221.6153846153846,2,32,2,4,0.005390835579514825,0.0625,8.423180592991914e-05,23,21,74,107,97,0.1307277628032345,0.9130434782608695,0.0012305168170631665,2,26,4,h_28 cc_11 py_8 cmake_4 md_3 sh_2
ap-hynninen,2017-01-23 00:00:00,pr comment,2017-05-17 00:00:22,Commit 88bdca1f150e4ad9c535a483e97c2da714fd3a6b,115,-7,14,13,42,0.11304347826086956,9,0.0782608695652174,4,0.034782608695652174,4031,35.052173913043475,310.0769230769231,0,16,0,0,0.0,0.0,0.0,13,13,0,18,13,0.11304347826086956,1.0,0.008695652173913044,21,9,3,h_24 py_12 cuh_10 cu_7 cc_5 mshadow_4 gitmodules_1 dmlc-core_1 cub_1 nnvm_1 Makefile_1
Ishitori,2018-01-27 00:00:00,issue comment,2019-07-05 10:44:30,Commit 728b8db572e3652ea76e89a0d8f91be8dc895e41,525,-7,3,13,14,0.024761904761904763,6,0.011428571428571429,7,0.013333333333333334,1582,3.013333333333333,121.6923076923077,7,37,0,7,0.013333333333333334,0.0,0.0,15,14,5,36,20,0.0380952380952381,0.9333333333333333,0.0017777777777777779,12,44,2,md_14 py_5 R_1 sh_1
