Name,Join Date,First Activity,Last Active,Last Activity,Duration,Timezone,Worktime,Total Commits,Authored files,Commit Rate,Code Commits,Code Commit Rate,Other Commits,Other Commit Rate,Code Contribution,Code Contribution Rate,Code Contribution Density,Total Issues,Issue Participated,Issue Solved,Issue Contribution,Issue Contribution Rate,Issue Solving Ratio,Issue Solving Density,Total Pull Requests,PR Merged,PR Reviewed,PR Participated,PR Contribution,PR Contribution Rate,PR Approval Ratio,PR Approval Density,Followers,Collaborations,Languages,File Types
shaibagon,2014-08-07 00:00:00,issue comment,2014-08-07 15:30:51,Raise PR 2025,1,3,18,1,1,1.0,1,1.0,0,0.0,4,4.0,4.0,1,1,0,1,1.0,0.0,0.0,1,1,0,1,1,1.0,1.0,1.0,105,2,1,py_1
mike1808,2017-03-28 00:00:00,issue comment,2017-04-07 07:14:57,Raise PR 5820,11,4,11,1,1,0.09090909090909091,1,0.09090909090909091,0,0.0,2,0.18181818181818182,2.0,0,1,0,0,0.0,0.0,0.0,1,1,0,1,1,0.09090909090909091,1.0,0.09090909090909091,48,1,1,py_1
jayanthkoushik,2017-03-27 06:31:59,Commit 361840759dc396537d70f99c45c54cd3333af336,2017-03-27 06:35:11,Raise PR 5769,1,-4,2,1,1,1.0,1,1.0,0,0.0,1,1.0,1.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,77,1,1,py_1
enfeizhan,2016-11-21 00:00:00,issue comment,2016-11-28 07:04:43,Raise PR 5294,8,11,17,1,1,0.125,1,0.125,0,0.0,4,0.5,4.0,1,1,0,1,0.125,0.0,0.0,1,0,0,1,1,0.125,0.0,0.0,10,3,1,py_1
SebastinSanty,2016-06-23 18:29:18,Commit 511e2fe37e3209869652ce0ef06b1fc19e50a1d5,2017-07-21 00:00:00,issue comment,393,5,23,1,1,0.002544529262086514,0,0.0,1,0.002544529262086514,2,0.005089058524173028,2.0,0,1,0,0,0.0,0.0,0.0,1,1,0,1,1,0.002544529262086514,1.0,0.002544529262086514,188,1,0,txt_1
naitonium,2017-06-03 17:08:54,Commit a7fb0554f4b601c6c328f201af6e8e33624bc8c1,2017-06-03 17:20:54,Raise PR 6005,1,3,20,1,1,1.0,1,1.0,0,0.0,10,10.0,10.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,4,2,1,py_1
betatim,2014-06-12 07:25:33,Commit bb4b1a57fef7b177c8bbf1376b9d73814498ffac,2014-06-12 07:30:01,Raise PR 1912,1,2,9,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0,0,0.0,0,0.0,1,1,0,2,1,1.0,1.0,1.0,542,1,1,py_1
genichyar,2016-08-31 00:00:00,issue comment,2016-08-31 17:43:39,Raise PR 4923,1,3,20,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,1,1,1,1.0,1.0,1.0,1,1,0,1,1,1.0,1.0,1.0,0,1,1,py_1
davidbau,2016-06-02 15:16:24,Raise Issue 4574,2016-07-25 17:39:59,Raise PR 4780,54,-4,13,1,2,0.018518518518518517,1,0.018518518518518517,0,0.0,61,1.1296296296296295,61.0,1,2,0,1,0.018518518518518517,0.0,0.0,1,0,0,1,1,0.018518518518518517,0.0,0.0,737,3,1,py_2
desireevl,2018-02-04 23:24:32,Commit 43086c7adaaaf00863c710c0f16736854a5615fd,2018-02-04 23:25:56,Raise PR 6560,1,10,9,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,253,1,1,py_1
vikkamath,2015-07-05 12:04:12,Commit cfb12196b065e0aa5183c97b58b0ebda29de8275,2015-07-06 00:00:00,pr comment,1,3,15,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,20,1,1,py_1
and-colonna,2015-11-21 00:00:00,issue comment,2015-11-23 00:00:00,pr comment,3,0,19,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,2.0,0,1,0,0,0.0,0.0,0.0,1,1,0,1,1,0.3333333333333333,1.0,0.3333333333333333,4,1,1,py_1
ferrine,2016-08-25 00:00:00,issue comment,2017-08-07 00:00:00,pr comment,348,3,1,1,2,0.0028735632183908046,1,0.0028735632183908046,0,0.0,7,0.020114942528735632,7.0,3,3,0,3,0.008620689655172414,0.0,0.0,1,1,0,2,1,0.0028735632183908046,1.0,0.0028735632183908046,179,4,1,py_2
douglaseck,2009-08-23 21:10:13,Commit 066c2edb54f7c5bbcbc6ecee862ce55cb740e5e1,2009-08-23 21:10:13,Commit 066c2edb54f7c5bbcbc6ecee862ce55cb740e5e1,1,-4,17,1,1,1.0,1,1.0,0,0.0,16,16.0,16.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,246,0,1,py_1
timgates42,2019-12-12 07:47:02,Commit b104e31af38c3c0b9a33a6e5c757603a1be8ff63,2019-12-12 07:57:46,Raise PR 6735,1,11,18,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,1,1,0,1,1.0,0.0,0.0,1,1,0,1,1,1.0,1.0,1.0,103,2,1,py_1
marondeau,2015-03-25 00:00:00,issue comment,2015-03-25 17:27:34,Raise PR 2674,1,-4,13,1,3,1.0,1,1.0,0,0.0,29,29.0,29.0,0,1,0,0,0.0,0.0,0.0,1,1,0,1,1,1.0,1.0,1.0,0,1,1,py_3
mop,2015-08-06 06:19:39,Commit de787b0c63964e6f2c8ed178f866f54c3ce2ad38,2015-08-06 06:25:01,Raise PR 3256,1,2,8,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,1,0,0,0.0,0.0,0.0,1,1,0,1,1,1.0,1.0,1.0,8,1,1,py_1
theaverageguy,2016-02-24 00:00:00,issue comment,2016-06-11 00:00:00,issue comment,109,5,19,1,1,0.009174311926605505,1,0.009174311926605505,0,0.0,2,0.01834862385321101,2.0,0,9,1,1,0.009174311926605505,0.1111111111111111,0.001019367991845056,2,1,0,2,2,0.01834862385321101,0.5,0.0045871559633027525,8,3,1,py_1
millette,2016-09-12 23:12:07,Commit 0bb084d9f9e77774a4573698b6c94002e00b48b8,2016-09-12 23:12:27,Raise PR 4964,1,-4,19,1,1,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,258,1,0,txt_1
maikherbig,2021-03-02 07:23:29,Raise PR 6770,2021-03-02 07:51:50,Commit 8e9611715b33672d4b65b3fe232988c4adac970a,1,1,8,1,1,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,14,1,0,rst_1
carlthome,2016-03-18 00:00:00,issue comment,2016-11-21 00:00:00,issue comment,249,1,18,1,1,0.004016064257028112,1,0.004016064257028112,0,0.0,3,0.012048192771084338,3.0,4,10,0,4,0.01606425702811245,0.0,0.0,1,1,0,1,1,0.004016064257028112,1.0,0.004016064257028112,264,2,1,py_1
ilanschnell,2012-07-20 15:57:26,Commit 4a72330a333ff59b67494643d55dcd0311005a6f,2012-07-20 16:03:34,Raise PR 772,1,-5,10,1,4,1.0,1,1.0,0,0.0,536,536.0,536.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,1.0,1.0,1.0,134,2,1,py_4
hidasib,2015-12-16 17:03:35,Raise PR 3790,2015-12-19 13:18:28,Commit 25089971e4fe348d15cbca6503d3a315f9e57ff2,3,1,14,1,2,0.3333333333333333,1,0.3333333333333333,0,0.0,45,15.0,45.0,0,0,0,0,0.0,0,0.0,1,1,0,1,1,0.3333333333333333,1.0,0.3333333333333333,46,1,1,py_2
